Date,USD,EUR,JPY,GBP,CHF,CAD,NZD,AUD,SEK
2020-07-20,38.134066058630665,60.90635355889931,35.371778946973905,54.3900934735234,37.55168029176955,42.96110119625608,54.29336110500917,54.0303087795733,74.05686241130543
2020-07-17,41.05637972849156,61.8617956778858,37.271188961981096,47.787272414901246,37.97487208358437,45.417625171726726,53.83160707691872,55.262521654355396,72.52437437983482
2020-07-16,44.227257921278344,59.810662051977225,39.20253051880251,48.21907051392057,32.506447778934884,51.446339606539766,57.54910668877138,58.87957995308854,70.41216738310568
2020-07-15,41.284787063023344,62.027321220901605,38.559587087944095,55.22612365961933,32.23366549697293,46.2439027283914,60.55873792269335,62.2585227038834,71.42851107304845
2020-07-14,40.814503460907865,60.299691844052425,39.4409036458061,49.14375064432459,43.10039445729364,40.30602047034225,53.46400323197091,53.48045493340946,67.98352593184028
2020-07-13,42.81734061953132,52.60312754825554,41.64044447236622,53.12511783023116,38.00949624162749,46.84383279818235,65.87695086629807,58.27427363558992,63.52483306694008
2020-07-10,43.143333167735655,48.96017707499763,46.27942053587929,55.209763434350855,44.852645947464616,42.86725448297359,63.531096899527775,53.50853129142109,59.654092523032006
2020-07-09,35.68691418451533,48.8585010152962,37.53837721967187,54.23395146851287,45.327320473459004,45.05901756463433,62.83249797387094,55.663558699380594,62.10083058681777
2020-07-08,39.925148631095986,50.140249333668706,39.88899340135141,51.51623798207595,48.847421106725804,42.289925272893385,61.35856407371885,54.662776341239216,58.787860802016574
2020-07-07,40.69368731132994,50.45713508727812,39.734985510445874,48.61270381682676,48.61953726170546,45.14266172367605,61.47790998402294,54.94921094147391,57.08111718096097
2020-07-06,36.87845069062001,51.92125225431782,40.161904222770005,45.121175309894376,52.34629945573985,44.08128734362089,60.347335690702025,57.70376183711613,56.12363884709372
2020-07-03,42.647659290018446,46.126336559097076,44.1387010574154,43.77848265231148,50.24076788115843,48.324192223410904,63.01619600623181,58.09184227632308,52.378189838980724
2020-07-02,39.236358495667865,52.000837531779375,41.48482421328556,48.24419332402683,49.13840479060645,42.94320629795011,61.318844468458444,54.61580375488503,58.17432353834783
2020-07-01,43.54047889903886,46.95110256067196,47.203391304076206,38.740693016853946,54.11986748163717,48.57226202629809,56.01471189875849,53.82522557014517,52.05589976955513
2020-06-30,47.70454710838506,54.664090409778034,46.424968220994074,33.14902567954158,52.761226454829846,43.701339202690605,52.669912157981685,52.651133910612444,57.755659721442555
2020-06-29,39.86447098143237,61.28285809677478,44.68390592402412,34.12493068406721,52.18580041489592,38.70994208446694,52.182985625994654,51.66643630095496,66.94547821521553
2020-06-26,42.61036872835443,53.65657389236037,49.08751727440741,38.405701617839746,52.7208003890455,40.77417642929543,54.0614287739605,52.918020749876675,61.17223366406883
2020-06-25,43.890025025320945,51.208066347352656,47.02758335688666,41.970800586000955,52.02609140156295,43.362681097585515,52.55053605981067,52.80468286086474,58.487148891968154
2020-06-24,38.68691208511893,56.48670500521985,48.89046699422349,43.195647777504746,51.01904161517114,43.96677936273285,51.90728212430027,54.936505215986685,59.870239174719245
2020-06-23,34.833507573783464,54.00094136490249,44.29259973255244,35.25739909351489,48.281760396449044,50.08984024503707,62.06682376486889,58.98056392008328,59.14637669170449
2020-06-22,40.01803784784882,48.961123083668504,50.46422785647631,34.736422882541746,53.13951747443748,49.5062049088919,60.46385664613335,55.614233569321634,49.993163824132544
2020-06-19,40.51702748704472,49.454236414777185,51.908537494571966,31.901853733839005,54.02883990255623,49.808888781913836,58.57729911860345,57.34279348126814,48.77132021020714
2020-06-18,40.08288113880144,49.67521815372416,50.24353614370049,36.85614647407181,52.45574130047154,50.09149249673917,58.52585033677449,54.562812439835206,50.32186422226216
2020-06-17,38.38485556279523,46.97520740994953,44.39750559949485,42.0053936435318,49.65940969155145,50.850539742740956,59.740734959422475,57.22506781104005,53.37902398729396
2020-06-16,35.56260325715648,53.60904801718542,40.899354503720375,50.19457646934971,46.71660289464191,48.08947117020573,59.894354869184795,59.17271889803947,58.514271656187574
2020-06-15,37.810917483881305,55.674882563841514,44.250421454469425,46.87581659767187,51.424695170617184,44.08625374494076,58.41098994040696,52.63541507681878,55.78708980554843
2020-06-12,33.01184163734122,56.61142511816447,41.253629575783165,47.96152500334363,49.47387572936951,44.92352148543879,56.85181538280557,55.15525355063242,62.886254607337584
2020-06-11,26.460771928377028,55.68231768529646,39.483771928540165,46.71604082592212,49.434558903131865,46.07115491888081,57.888899767405015,56.2898409132897,65.09234479670457
2020-06-10,26.706194040869477,49.77821732516891,32.20523735817736,51.23592853478839,38.856793254679644,54.851457866536606,68.68410118890179,68.32539176253275,65.63021170545753
2020-06-09,30.97268218649043,48.494926564458034,30.37745867519631,46.626980931414174,34.897094135416765,57.74103452685424,68.11136419847935,66.95321471424452,69.80700350389526
2020-06-08,35.44999007769971,46.40852774116862,19.06506825359675,42.948898165976345,19.479661756102644,70.39477121297932,78.04897557204106,78.89341291218413,70.8903333866072
2020-06-05,32.359264226218116,52.38150653989342,18.965617014532356,45.45055236252741,20.63659066252687,66.4897016616377,76.7763975775958,78.10953974182289,72.80900902360851
2020-06-04,33.35672509764741,50.818531569902866,21.504982339587684,38.09300704978478,24.226151455105125,63.40114028700409,72.28574642191053,75.33315475007002,72.68056764277537
2020-06-03,37.620878994150075,48.45109121295987,24.116104418495297,44.445727465647536,23.786973371850706,66.62481986525577,71.78613005832165,75.2638352072185,68.3210896323846
2020-06-02,33.76562221981902,45.79269167688553,26.147494640569164,39.77361856997989,26.67528531446102,66.61897827540142,66.46167810909616,73.55447457678208,68.70757421753846
2020-06-01,36.40493292124828,51.86992223578689,30.573856800927217,36.45698148724265,31.710748314422176,57.661114813577214,59.942951273820604,68.02242314068758,71.09251577442394
2020-05-29,37.52516577965864,57.2279393471056,34.04394273993603,35.19573991529218,30.82972873192756,57.4338906900935,60.72517892587225,63.57053463708317,72.08165878694828
2020-05-28,44.21793455989473,50.29499299091579,36.932745767816556,30.719727767907784,33.597043294887484,63.27578873706606,61.290620598671694,63.09695743340774,64.59881359319658
